site,plot,date_observed,genus,species,id,observer,date_entered,data_entry,dist_from_collar,comments
East Woods,U134,5/8/2018,Acer,saccharum,1499,Godlewski,6/22/2018,Godlewski,0,
East Woods,U134,5/23/2018,Acer,saccharum,1499,Godlewski,6/22/2018,Godlewski,0,
East Woods,U134,6/7/2018,Acer,saccharum,1499,Godlewski,6/22/2018,Godlewski,0,
East Woods,U134,6/22/2018,Acer,saccharum,1499,Godlewski,7/19/2018,Zumwalde,1.8,
East Woods,U134,6/27/2018,Acer,saccharum,1499,Koropp,6/29/2018,Koropp,2.4,
East Woods,U134,7/19/2018,Acer,saccharum,1499,Zumwalde,7/20/2018,Zumwalde,3.4,
East Woods,U134,7/27/2018,Acer,saccharum,1499,Koropp,7/27/2018,Zumwalde,2.9,
East Woods,U134,8/10/2018,Acer,saccharum,1499,Zumwalde,8/10/2018,Zumwalde,4,
East Woods,U134,8/31/2018,Acer,saccharum,1499,Zumwalde,8/31/2018,Zumwalde,3.5,
East Woods,U134,9/26/2018,Acer,saccharum,1499,Ye,9/28/2018,Zumwalde,4.1,
East Woods,U134,10/17/2018,Acer,saccharum,1499,Zumwalde,10/23/2018,Zumwalde,5.1,
East Woods,U134,10/31/2018,Acer,saccharum,1499,Zumwalde,11/28/2018,Zumwalde,4.9,
East Woods,U134,3/27/2019,Acer,saccharum,1499,Zumwalde,3/27/2019,Zumwalde,5.15,
East Woods,U134,5/3/2019,Acer,saccharum,1499,Zumwalde,5/3/2019,Zumwalde,5.6,
East Woods,U134,5/23/2019,Acer,saccharum,1499,Zumwalde,5/23/2019,Zumwalde,5.55,
East Woods,U134,7/17/2017,Acer,saccharum,1602,Duckett,7/17/2017,Duckett,0,
East Woods,U134,7/26/2017,Acer,saccharum,1602,Duckett,7/31/2017,Duckett,0,
East Woods,U134,8/10/2017,Acer,saccharum,1602,Duckett,8/10/2017,Duckett,0,
East Woods,U134,8/25/2017,Acer,saccharum,1602,Duckett,8/25/2017,Duckett,0,
East Woods,U134,9/6/2017,Acer,saccharum,1602,Duckett,9/8/2017,Duckett,0,
East Woods,U134,9/19/2017,Acer,saccharum,1602,Duckett,9/19/2017,Duckett,0,
East Woods,U134,5/8/2018,Acer,saccharum,1602,Godlewski,6/22/2018,Godlewski,0,
East Woods,U134,5/23/2018,Acer,saccharum,1602,Godlewski,6/22/2018,Godlewski,0,
East Woods,U134,6/7/2018,Acer,saccharum,1602,Godlewski,6/22/2018,Godlewski,0,
East Woods,U134,6/22/2018,Acer,saccharum,1602,Godlewski,7/19/2018,Zumwalde,1.3,
East Woods,U134,6/27/2018,Acer,saccharum,1602,Koropp,6/29/2018,Koropp,2,
East Woods,U134,7/19/2018,Acer,saccharum,1602,Zumwalde,7/20/2018,Zumwalde,6.2,
East Woods,U134,7/27/2018,Acer,saccharum,1602,Koropp,7/27/2018,Zumwalde,5.5,
East Woods,U134,8/10/2018,Acer,saccharum,1602,Zumwalde,8/10/2018,Zumwalde,9.7,
East Woods,U134,8/31/2018,Acer,saccharum,1602,Zumwalde,8/31/2018,Zumwalde,14.4,
East Woods,U134,9/26/2018,Acer,saccharum,1602,Ye,9/28/2018,Zumwalde,17.1,
East Woods,U134,10/17/2018,Acer,saccharum,1602,Zumwalde,10/23/2018,Zumwalde,24.9,
East Woods,U134,10/31/2018,Acer,saccharum,1602,Zumwalde,11/28/2018,Zumwalde,24,
East Woods,U134,3/27/2019,Acer,saccharum,1602,Zumwalde,3/27/2019,Zumwalde,23.3,
East Woods,U134,5/3/2019,Acer,saccharum,1602,Zumwalde,5/3/2019,Zumwalde,25.3,
East Woods,U134,5/23/2019,Acer,saccharum,1602,Zumwalde,5/23/2019,Zumwalde,27.1,
East Woods,U134,7/17/2017,Acer,saccharum,1603,Duckett,7/17/2017,Duckett,0.6,
East Woods,U134,7/26/2017,Acer,saccharum,1603,Duckett,7/31/2017,Duckett,0.8,
East Woods,U134,8/10/2017,Acer,saccharum,1603,Duckett,8/10/2017,Duckett,1.15,
East Woods,U134,8/25/2017,Acer,saccharum,1603,Duckett,8/25/2017,Duckett,1.3,
East Woods,U134,9/6/2017,Acer,saccharum,1603,Duckett,9/8/2017,Duckett,1.85,
East Woods,U134,9/19/2017,Acer,saccharum,1603,Duckett,9/19/2017,Duckett,1.2,
East Woods,U134,5/8/2018,Acer,saccharum,1603,Godlewski,6/22/2018,Godlewski,0,
East Woods,U134,5/23/2018,Acer,saccharum,1603,Godlewski,6/22/2018,Godlewski,0,
East Woods,U134,6/7/2018,Acer,saccharum,1603,Godlewski,6/22/2018,Godlewski,0,
East Woods,U134,6/22/2018,Acer,saccharum,1603,Godlewski,7/19/2018,Zumwalde,0,
East Woods,U134,6/27/2018,Acer,saccharum,1603,Koropp,6/29/2018,Koropp,0,
East Woods,U134,7/19/2018,Acer,saccharum,1603,Zumwalde,7/20/2018,Zumwalde,0,
East Woods,U134,7/27/2018,Acer,saccharum,1603,Koropp,7/27/2018,Zumwalde,0,
East Woods,U134,8/10/2018,Acer,saccharum,1603,Zumwalde,8/10/2018,Zumwalde,0,
East Woods,U134,8/31/2018,Acer,saccharum,1603,Zumwalde,8/31/2018,Zumwalde,0,
East Woods,U134,9/26/2018,Acer,saccharum,1603,Ye,9/28/2018,Zumwalde,0,
East Woods,U134,10/17/2018,Acer,saccharum,1603,Zumwalde,10/23/2018,Zumwalde,0.8,
East Woods,U134,10/31/2018,Acer,saccharum,1603,Zumwalde,11/28/2018,Zumwalde,1.1,
East Woods,U134,3/27/2019,Acer,saccharum,1603,Zumwalde,3/27/2019,Zumwalde,0,
East Woods,U134,5/3/2019,Acer,saccharum,1603,Zumwalde,5/3/2019,Zumwalde,1.5,
East Woods,U134,5/23/2019,Acer,saccharum,1603,Zumwalde,5/23/2019,Zumwalde,1.3,
East Woods,U134,7/17/2017,Acer,saccharum,1605,Duckett,7/17/2017,Duckett,0.25,
East Woods,U134,7/26/2017,Acer,saccharum,1605,Duckett,7/31/2017,Duckett,0.3,
East Woods,U134,8/10/2017,Acer,saccharum,1605,Duckett,8/10/2017,Duckett,0.7,
East Woods,U134,8/25/2017,Acer,saccharum,1605,Duckett,8/25/2017,Duckett,0.4,
East Woods,U134,9/6/2017,Acer,saccharum,1605,Duckett,9/8/2017,Duckett,1,
East Woods,U134,9/19/2017,Acer,saccharum,1605,Duckett,9/19/2017,Duckett,1.1,
East Woods,U134,5/8/2018,Acer,saccharum,1605,Godlewski,6/22/2018,Godlewski,0,
East Woods,U134,5/23/2018,Acer,saccharum,1605,Godlewski,6/22/2018,Godlewski,0,
East Woods,U134,6/7/2018,Acer,saccharum,1605,Godlewski,6/22/2018,Godlewski,1,
East Woods,U134,6/22/2018,Acer,saccharum,1605,Godlewski,7/19/2018,Zumwalde,1.5,
East Woods,U134,6/27/2018,Acer,saccharum,1605,Koropp,6/29/2018,Koropp,0.7,
East Woods,U134,7/19/2018,Acer,saccharum,1605,Zumwalde,7/20/2018,Zumwalde,1.8,
East Woods,U134,7/27/2018,Acer,saccharum,1605,Koropp,7/27/2018,Zumwalde,0.9,
East Woods,U134,8/10/2018,Acer,saccharum,1605,Zumwalde,8/10/2018,Zumwalde,1.5,
East Woods,U134,8/31/2018,Acer,saccharum,1605,Zumwalde,8/31/2018,Zumwalde,1.3,
East Woods,U134,9/26/2018,Acer,saccharum,1605,Ye,9/28/2018,Zumwalde,0.9,
East Woods,U134,10/17/2018,Acer,saccharum,1605,Zumwalde,10/23/2018,Zumwalde,1.5,
East Woods,U134,10/31/2018,Acer,saccharum,1605,Zumwalde,11/28/2018,Zumwalde,1.4,
East Woods,U134,3/27/2019,Acer,saccharum,1605,Zumwalde,3/27/2019,Zumwalde,1.45,
East Woods,U134,5/3/2019,Acer,saccharum,1605,Zumwalde,5/3/2019,Zumwalde,1.7,
East Woods,U134,5/23/2019,Acer,saccharum,1605,Zumwalde,5/23/2019,Zumwalde,1.55,
East Woods,U134,7/17/2017,Acer,saccharum,1608,Duckett,7/17/2017,Duckett,0,
East Woods,U134,7/26/2017,Acer,saccharum,1608,Duckett,7/31/2017,Duckett,0,
East Woods,U134,8/10/2017,Acer,saccharum,1608,Duckett,8/10/2017,Duckett,0,
East Woods,U134,8/25/2017,Acer,saccharum,1608,Duckett,8/25/2017,Duckett,0,
East Woods,U134,9/6/2017,Acer,saccharum,1608,Duckett,9/8/2017,Duckett,0,
East Woods,U134,9/19/2017,Acer,saccharum,1608,Duckett,9/19/2017,Duckett,0,
East Woods,U134,5/8/2018,Acer,saccharum,1608,Godlewski,6/22/2018,Godlewski,0,
East Woods,U134,5/23/2018,Acer,saccharum,1608,Godlewski,6/22/2018,Godlewski,0,
East Woods,U134,6/7/2018,Acer,saccharum,1608,Godlewski,6/22/2018,Godlewski,0,
East Woods,U134,6/22/2018,Acer,saccharum,1608,Godlewski,7/19/2018,Zumwalde,0,
East Woods,U134,6/27/2018,Acer,saccharum,1608,Koropp,6/29/2018,Koropp,0,
East Woods,U134,7/19/2018,Acer,saccharum,1608,Zumwalde,7/20/2018,Zumwalde,0,
East Woods,U134,7/27/2018,Acer,saccharum,1608,Koropp,7/27/2018,Zumwalde,0,
East Woods,U134,8/10/2018,Acer,saccharum,1608,Zumwalde,8/10/2018,Zumwalde,0,
East Woods,U134,8/31/2018,Acer,saccharum,1608,Zumwalde,8/31/2018,Zumwalde,0,
East Woods,U134,9/26/2018,Acer,saccharum,1608,Ye,9/28/2018,Zumwalde,0,
East Woods,U134,10/17/2018,Acer,saccharum,1608,Zumwalde,10/23/2018,Zumwalde,0,
East Woods,U134,10/31/2018,Acer,saccharum,1608,Zumwalde,11/28/2018,Zumwalde,0,
East Woods,U134,3/27/2019,Acer,saccharum,1608,Zumwalde,3/27/2019,Zumwalde,0,
East Woods,U134,5/3/2019,Acer,saccharum,1608,Zumwalde,5/3/2019,Zumwalde,0,
East Woods,U134,5/23/2019,Acer,saccharum,1608,Zumwalde,5/23/2019,Zumwalde,0,
East Woods,U134,7/17/2017,Acer,saccharum,1609,Duckett,7/17/2017,Duckett,0,
East Woods,U134,7/26/2017,Acer,saccharum,1609,Duckett,7/31/2017,Duckett,0,
East Woods,U134,8/10/2017,Acer,saccharum,1609,Duckett,8/10/2017,Duckett,0,
East Woods,U134,8/25/2017,Acer,saccharum,1609,Duckett,8/25/2017,Duckett,0,
East Woods,U134,9/6/2017,Acer,saccharum,1609,Duckett,9/8/2017,Duckett,0,
East Woods,U134,9/19/2017,Acer,saccharum,1609,Duckett,9/19/2017,Duckett,0,
East Woods,U134,5/8/2018,Acer,saccharum,1609,Godlewski,6/22/2018,Godlewski,0,
East Woods,U134,5/23/2018,Acer,saccharum,1609,Godlewski,6/22/2018,Godlewski,0,
East Woods,U134,6/7/2018,Acer,saccharum,1609,Godlewski,6/22/2018,Godlewski,0,
East Woods,U134,6/22/2018,Acer,saccharum,1609,Godlewski,7/19/2018,Zumwalde,0,
East Woods,U134,6/27/2018,Acer,saccharum,1609,Koropp,6/29/2018,Koropp,0,
East Woods,U134,7/19/2018,Acer,saccharum,1609,Zumwalde,7/20/2018,Zumwalde,0.8,
East Woods,U134,7/27/2018,Acer,saccharum,1609,Koropp,7/27/2018,Zumwalde,0,
East Woods,U134,8/10/2018,Acer,saccharum,1609,Zumwalde,8/10/2018,Zumwalde,0.5,
East Woods,U134,8/31/2018,Acer,saccharum,1609,Zumwalde,8/31/2018,Zumwalde,0,
East Woods,U134,9/26/2018,Acer,saccharum,1609,Ye,9/28/2018,Zumwalde,0,
East Woods,U134,10/17/2018,Acer,saccharum,1609,Zumwalde,10/23/2018,Zumwalde,0,
East Woods,U134,10/31/2018,Acer,saccharum,1609,Zumwalde,11/28/2018,Zumwalde,0,
East Woods,U134,3/27/2019,Acer,saccharum,1609,Zumwalde,3/27/2019,Zumwalde,0,
East Woods,U134,5/3/2019,Acer,saccharum,1609,Zumwalde,5/3/2019,Zumwalde,0,
East Woods,U134,5/23/2019,Acer,saccharum,1609,Zumwalde,5/23/2019,Zumwalde,0,
East Woods,U134,7/17/2017,Acer,saccharum,1612,Duckett,7/17/2017,Duckett,0,
East Woods,U134,7/26/2017,Acer,saccharum,1612,Duckett,7/31/2017,Duckett,0,
East Woods,U134,8/10/2017,Acer,saccharum,1612,Duckett,8/10/2017,Duckett,0,
East Woods,U134,8/25/2017,Acer,saccharum,1612,Duckett,8/25/2017,Duckett,0,
East Woods,U134,9/6/2017,Acer,saccharum,1612,Duckett,9/8/2017,Duckett,0,
East Woods,U134,9/19/2017,Acer,saccharum,1612,Duckett,9/19/2017,Duckett,0,
East Woods,U134,5/8/2018,Acer,saccharum,1612,Godlewski,6/22/2018,Godlewski,0,
East Woods,U134,5/23/2018,Acer,saccharum,1612,Godlewski,6/22/2018,Godlewski,0,
East Woods,U134,6/7/2018,Acer,saccharum,1612,Godlewski,6/22/2018,Godlewski,0,
East Woods,U134,6/22/2018,Acer,saccharum,1612,Godlewski,7/19/2018,Zumwalde,0,
East Woods,U134,6/27/2018,Acer,saccharum,1612,Koropp,6/29/2018,Koropp,0,
East Woods,U134,7/19/2018,Acer,saccharum,1612,Zumwalde,7/20/2018,Zumwalde,0,
East Woods,U134,7/27/2018,Acer,saccharum,1612,Koropp,7/27/2018,Zumwalde,0,
East Woods,U134,8/10/2018,Acer,saccharum,1612,Zumwalde,8/10/2018,Zumwalde,0,
East Woods,U134,8/31/2018,Acer,saccharum,1612,Zumwalde,8/31/2018,Zumwalde,0.8,
East Woods,U134,9/26/2018,Acer,saccharum,1612,Ye,9/28/2018,Zumwalde,0,
East Woods,U134,10/17/2018,Acer,saccharum,1612,Zumwalde,10/23/2018,Zumwalde,0,
East Woods,U134,10/31/2018,Acer,saccharum,1612,Zumwalde,11/28/2018,Zumwalde,0,
East Woods,U134,3/27/2019,Acer,saccharum,1612,Zumwalde,3/27/2019,Zumwalde,0,
East Woods,U134,5/3/2019,Acer,saccharum,1612,Zumwalde,5/3/2019,Zumwalde,0,
East Woods,U134,5/23/2019,Acer,saccharum,1612,Zumwalde,5/23/2019,Zumwalde,0,
East Woods,U134,7/17/2017,Acer,saccharum,1613,Duckett,7/17/2017,Duckett,0,
East Woods,U134,7/26/2017,Acer,saccharum,1613,Duckett,7/31/2017,Duckett,0,
East Woods,U134,8/10/2017,Acer,saccharum,1613,Duckett,8/10/2017,Duckett,0,
East Woods,U134,8/25/2017,Acer,saccharum,1613,Duckett,8/25/2017,Duckett,1.2,
East Woods,U134,9/6/2017,Acer,saccharum,1613,Duckett,9/8/2017,Duckett,1,
East Woods,U134,9/19/2017,Acer,saccharum,1613,Duckett,9/19/2017,Duckett,1,
East Woods,U134,5/8/2018,Acer,saccharum,1613,Godlewski,6/22/2018,Godlewski,0.8,
East Woods,U134,5/23/2018,Acer,saccharum,1613,Godlewski,6/22/2018,Godlewski,1,
East Woods,U134,6/7/2018,Acer,saccharum,1613,Godlewski,6/22/2018,Godlewski,3.4,
East Woods,U134,6/22/2018,Acer,saccharum,1613,Godlewski,7/19/2018,Zumwalde,6.6,
East Woods,U134,6/27/2018,Acer,saccharum,1613,Koropp,6/29/2018,Koropp,8,
East Woods,U134,7/19/2018,Acer,saccharum,1613,Zumwalde,7/20/2018,Zumwalde,9.5,
East Woods,U134,7/27/2018,Acer,saccharum,1613,Koropp,7/27/2018,Zumwalde,10.7,
East Woods,U134,8/10/2018,Acer,saccharum,1613,Zumwalde,8/10/2018,Zumwalde,11.4,
East Woods,U134,8/31/2018,Acer,saccharum,1613,Zumwalde,8/31/2018,Zumwalde,14.3,
East Woods,U134,9/26/2018,Acer,saccharum,1613,Ye,9/28/2018,Zumwalde,11.7,
East Woods,U134,10/17/2018,Acer,saccharum,1613,Zumwalde,10/23/2018,Zumwalde,13.9,
East Woods,U134,10/31/2018,Acer,saccharum,1613,Zumwalde,11/28/2018,Zumwalde,13.1,
East Woods,U134,3/27/2019,Acer,saccharum,1613,Zumwalde,3/27/2019,Zumwalde,12.6,
East Woods,U134,5/3/2019,Acer,saccharum,1613,Zumwalde,5/3/2019,Zumwalde,13.15,
East Woods,U134,5/23/2019,Acer,saccharum,1613,Zumwalde,5/23/2019,Zumwalde,14.4,
East Woods,U134,7/17/2017,Acer,saccharum,1615,Duckett,7/17/2017,Duckett,0.55,
East Woods,U134,7/26/2017,Acer,saccharum,1615,Duckett,7/31/2017,Duckett,0.35,
East Woods,U134,8/10/2017,Acer,saccharum,1615,Duckett,8/10/2017,Duckett,0.3,
East Woods,U134,8/25/2017,Acer,saccharum,1615,Duckett,8/25/2017,Duckett,0.75,
East Woods,U134,9/6/2017,Acer,saccharum,1615,Duckett,9/8/2017,Duckett,0.55,
East Woods,U134,9/19/2017,Acer,saccharum,1615,Duckett,9/19/2017,Duckett,0.35,
East Woods,U134,5/8/2018,Acer,saccharum,1615,Godlewski,6/22/2018,Godlewski,1.7,
East Woods,U134,5/23/2018,Acer,saccharum,1615,Godlewski,6/22/2018,Godlewski,1.8,
East Woods,U134,6/7/2018,Acer,saccharum,1615,Godlewski,6/22/2018,Godlewski,1.9,
East Woods,U134,6/22/2018,Acer,saccharum,1615,Godlewski,7/19/2018,Zumwalde,3.3,
East Woods,U134,6/27/2018,Acer,saccharum,1615,Koropp,6/29/2018,Koropp,3.4,
East Woods,U134,7/19/2018,Acer,saccharum,1615,Zumwalde,7/20/2018,Zumwalde,5.4,
East Woods,U134,7/27/2018,Acer,saccharum,1615,Koropp,7/27/2018,Zumwalde,4.8,
East Woods,U134,8/10/2018,Acer,saccharum,1615,Zumwalde,8/10/2018,Zumwalde,6.8,
East Woods,U134,8/31/2018,Acer,saccharum,1615,Zumwalde,8/31/2018,Zumwalde,6.6,
East Woods,U134,9/26/2018,Acer,saccharum,1615,Ye,9/28/2018,Zumwalde,6.6,
East Woods,U134,10/17/2018,Acer,saccharum,1615,Zumwalde,10/23/2018,Zumwalde,6.5,
East Woods,U134,10/31/2018,Acer,saccharum,1615,Zumwalde,11/28/2018,Zumwalde,7.5,
East Woods,U134,3/27/2019,Acer,saccharum,1615,Zumwalde,3/27/2019,Zumwalde,7.45,
East Woods,U134,5/3/2019,Acer,saccharum,1615,Zumwalde,5/3/2019,Zumwalde,7.35,
East Woods,U134,5/23/2019,Acer,saccharum,1615,Zumwalde,5/23/2019,Zumwalde,7.3,
East Woods,U134,7/17/2017,Acer,saccharum,1616,Duckett,7/17/2017,Duckett,0,
East Woods,U134,7/26/2017,Acer,saccharum,1616,Duckett,7/31/2017,Duckett,0,
East Woods,U134,8/10/2017,Acer,saccharum,1616,Duckett,8/10/2017,Duckett,0,
East Woods,U134,8/25/2017,Acer,saccharum,1616,Duckett,8/25/2017,Duckett,0,
East Woods,U134,9/6/2017,Acer,saccharum,1616,Duckett,9/8/2017,Duckett,0,
East Woods,U134,9/19/2017,Acer,saccharum,1616,Duckett,9/19/2017,Duckett,0,
East Woods,U134,5/8/2018,Acer,saccharum,1616,Godlewski,6/22/2018,Godlewski,0,
East Woods,U134,5/23/2018,Acer,saccharum,1616,Godlewski,6/22/2018,Godlewski,0,
East Woods,U134,6/7/2018,Acer,saccharum,1616,Godlewski,6/22/2018,Godlewski,0,
East Woods,U134,6/22/2018,Acer,saccharum,1616,Godlewski,7/19/2018,Zumwalde,0,
East Woods,U134,6/27/2018,Acer,saccharum,1616,Koropp,6/29/2018,Koropp,2.4,
East Woods,U134,7/19/2018,Acer,saccharum,1616,Zumwalde,7/20/2018,Zumwalde,3.4,
East Woods,U134,7/27/2018,Acer,saccharum,1616,Koropp,7/27/2018,Zumwalde,3.5,
East Woods,U134,8/10/2018,Acer,saccharum,1616,Zumwalde,8/10/2018,Zumwalde,3.8,
East Woods,U134,8/31/2018,Acer,saccharum,1616,Zumwalde,8/31/2018,Zumwalde,5.4,
East Woods,U134,9/26/2018,Acer,saccharum,1616,Ye,9/28/2018,Zumwalde,3.6,
East Woods,U134,10/17/2018,Acer,saccharum,1616,Zumwalde,10/23/2018,Zumwalde,10,
East Woods,U134,10/31/2018,Acer,saccharum,1616,Zumwalde,11/28/2018,Zumwalde,10.2,
East Woods,U134,3/27/2019,Acer,saccharum,1616,Zumwalde,3/27/2019,Zumwalde,9.75,
East Woods,U134,5/3/2019,Acer,saccharum,1616,Zumwalde,5/3/2019,Zumwalde,10.25,
East Woods,U134,5/23/2019,Acer,saccharum,1616,Zumwalde,5/23/2019,Zumwalde,10.8,
East Woods,HH115,7/17/2017,Prunus,serotina,1407,Duckett,7/17/2017,Duckett,0,
East Woods,HH115,7/31/2017,Prunus,serotina,1407,Duckett,7/31/2017,Duckett,0,
East Woods,HH115,8/14/2017,Prunus,serotina,1407,Duckett,8/14/2017,Duckett,0,
East Woods,HH115,8/30/2017,Prunus,serotina,1407,Duckett,8/30/2017,Duckett,0,
East Woods,HH115,9/11/2017,Prunus,serotina,1407,Duckett,9/11/2017,Duckett,0,
East Woods,HH115,5/8/2018,Prunus,serotina,1407,Godlewski,6/22/2018,Godlewski,0,
East Woods,HH115,5/23/2018,Prunus,serotina,1407,Godlewski,6/22/2018,Godlewski,0,
East Woods,HH115,6/7/2018,Prunus,serotina,1407,Godlewski,6/22/2018,Godlewski,0,
East Woods,HH115,6/22/2018,Prunus,serotina,1407,Godlewski,7/19/2018,Zumwalde,0,
East Woods,HH115,7/2/2018,Prunus,serotina,1407,Koropp/ Butkiewicz,7/2/2018,Koropp,0.3,
East Woods,HH115,7/19/2018,Prunus,serotina,1407,Zumwalde,7/20/2018,Zumwalde,1.7,
East Woods,HH115,7/27/2018,Prunus,serotina,1407,Butkiewicz,7/27/2018,Zumwalde,1.4,
East Woods,HH115,8/10/2018,Prunus,serotina,1407,Zumwalde,8/10/2018,Zumwalde,1.7,
East Woods,HH115,8/31/2018,Prunus,serotina,1407,Zumwalde,8/31/2018,Zumwalde,2.2,
East Woods,HH115,9/26/2018,Prunus,serotina,1407,Ye,9/28/2018,Zumwalde,2.1,
East Woods,HH115,10/17/2018,Prunus,serotina,1407,Zumwalde,10/23/2018,Zumwalde,3.4,
East Woods,HH115,10/31/2018,Prunus,serotina,1407,Zumwalde,11/28/2018,Zumwalde,3.3,
East Woods,HH115,3/27/2019,Prunus,serotina,1407,Zumwalde,3/27/2019,Zumwalde,3.85,
East Woods,HH115,5/3/2019,Prunus,serotina,1407,Zumwalde,5/3/2019,Zumwalde,4.65,
East Woods,HH115,5/23/2019,Prunus,serotina,1407,Zumwalde,5/23/2019,Zumwalde,4.55,
East Woods,HH115,7/17/2017,Prunus,serotina,1413,Duckett,7/17/2017,Duckett,0,
East Woods,HH115,7/31/2017,Prunus,serotina,1413,Duckett,7/31/2017,Duckett,0,
East Woods,HH115,8/14/2017,Prunus,serotina,1413,Duckett,8/14/2017,Duckett,0,
East Woods,HH115,8/30/2017,Prunus,serotina,1413,Duckett,8/30/2017,Duckett,0,
East Woods,HH115,9/11/2017,Prunus,serotina,1413,Duckett,9/11/2017,Duckett,0,
East Woods,HH115,5/8/2018,Prunus,serotina,1413,Godlewski,6/22/2018,Godlewski,0,
East Woods,HH115,5/23/2018,Prunus,serotina,1413,Godlewski,6/22/2018,Godlewski,0,
East Woods,HH115,6/7/2018,Prunus,serotina,1413,Godlewski,6/22/2018,Godlewski,0,
East Woods,HH115,6/22/2018,Prunus,serotina,1413,Godlewski,7/19/2018,Zumwalde,0,
East Woods,HH115,7/2/2018,Prunus,serotina,1413,Koropp/ Butkiewicz,7/2/2018,Koropp,0,
East Woods,HH115,7/19/2018,Prunus,serotina,1413,Zumwalde,7/20/2018,Zumwalde,0,
East Woods,HH115,7/27/2018,Prunus,serotina,1413,Butkiewicz,7/27/2018,Zumwalde,0,
East Woods,HH115,8/10/2018,Prunus,serotina,1413,Zumwalde,8/10/2018,Zumwalde,0,
East Woods,HH115,8/31/2018,Prunus,serotina,1413,Zumwalde,8/31/2018,Zumwalde,0,
East Woods,HH115,9/26/2018,Prunus,serotina,1413,Ye,9/28/2018,Zumwalde,0,
East Woods,HH115,10/17/2018,Prunus,serotina,1413,Zumwalde,10/23/2018,Zumwalde,0,
East Woods,HH115,10/31/2018,Prunus,serotina,1413,Zumwalde,11/28/2018,Zumwalde,0,
East Woods,HH115,3/27/2019,Prunus,serotina,1413,Zumwalde,3/27/2019,Zumwalde,0,
East Woods,HH115,5/3/2019,Prunus,serotina,1413,Zumwalde,5/3/2019,Zumwalde,0,
East Woods,HH115,5/23/2019,Prunus,serotina,1413,Zumwalde,5/23/2019,Zumwalde,0,
East Woods,HH115,7/17/2017,Prunus,serotina,1414,Duckett,7/17/2017,Duckett,999,Mark was under collar. Made new mark
East Woods,HH115,7/31/2017,Prunus,serotina,1414,Duckett,7/31/2017,Duckett,0,
East Woods,HH115,8/14/2017,Prunus,serotina,1414,Duckett,8/14/2017,Duckett,0,
East Woods,HH115,8/30/2017,Prunus,serotina,1414,Duckett,8/30/2017,Duckett,0,
East Woods,HH115,9/11/2017,Prunus,serotina,1414,Duckett,9/11/2017,Duckett,0,
East Woods,HH115,5/8/2018,Prunus,serotina,1414,Godlewski,6/22/2018,Godlewski,0,
East Woods,HH115,5/23/2018,Prunus,serotina,1414,Godlewski,6/22/2018,Godlewski,0,
East Woods,HH115,6/7/2018,Prunus,serotina,1414,Godlewski,6/22/2018,Godlewski,0,
East Woods,HH115,6/22/2018,Prunus,serotina,1414,Godlewski,7/19/2018,Zumwalde,0,
East Woods,HH115,7/2/2018,Prunus,serotina,1414,Koropp/ Butkiewicz,7/2/2018,Koropp,0,
East Woods,HH115,7/19/2018,Prunus,serotina,1414,Zumwalde,7/20/2018,Zumwalde,0,
East Woods,HH115,7/27/2018,Prunus,serotina,1414,Butkiewicz,7/27/2018,Zumwalde,0,
East Woods,HH115,8/10/2018,Prunus,serotina,1414,Zumwalde,8/10/2018,Zumwalde,0,
East Woods,HH115,8/31/2018,Prunus,serotina,1414,Zumwalde,8/31/2018,Zumwalde,0,
East Woods,HH115,9/26/2018,Prunus,serotina,1414,Ye,9/28/2018,Zumwalde,0,
East Woods,HH115,10/17/2018,Prunus,serotina,1414,Zumwalde,10/23/2018,Zumwalde,0,
East Woods,HH115,10/31/2018,Prunus,serotina,1414,Zumwalde,11/28/2018,Zumwalde,0,
East Woods,HH115,3/27/2019,Prunus,serotina,1414,Zumwalde,3/27/2019,Zumwalde,0,
East Woods,HH115,5/3/2019,Prunus,serotina,1414,Zumwalde,5/3/2019,Zumwalde,0,
East Woods,HH115,5/23/2019,Prunus,serotina,1414,Zumwalde,5/23/2019,Zumwalde,0,
East Woods,HH115,7/17/2017,Prunus,serotina,1415,Duckett,7/17/2017,Duckett,0,
East Woods,HH115,7/31/2017,Prunus,serotina,1415,Duckett,7/31/2017,Duckett,999,Mark was under collar. Made new mark
East Woods,HH115,8/14/2017,Prunus,serotina,1415,Duckett,8/14/2017,Duckett,0,
East Woods,HH115,8/30/2017,Prunus,serotina,1415,Duckett,8/30/2017,Duckett,0,
East Woods,HH115,9/11/2017,Prunus,serotina,1415,Duckett,9/11/2017,Duckett,0,
East Woods,HH115,5/8/2018,Prunus,serotina,1415,Godlewski,6/22/2018,Godlewski,0,
East Woods,HH115,5/23/2018,Prunus,serotina,1415,Godlewski,6/22/2018,Godlewski,0,
East Woods,HH115,6/7/2018,Prunus,serotina,1415,Godlewski,6/22/2018,Godlewski,0,
East Woods,HH115,6/22/2018,Prunus,serotina,1415,Godlewski,7/19/2018,Zumwalde,0,
East Woods,HH115,7/2/2018,Prunus,serotina,1415,Koropp/ Butkiewicz,7/2/2018,Koropp,0,
East Woods,HH115,7/19/2018,Prunus,serotina,1415,Zumwalde,7/20/2018,Zumwalde,0,
East Woods,HH115,7/27/2018,Prunus,serotina,1415,Butkiewicz,7/27/2018,Zumwalde,1.1,
